,Variable,Statistic,Scenario,Model,Strategy,Value
2554,pr,ts_min_yr,ssp119,MIROC-ES2L,All Models,1.67103762104378
2555,pr,ts_min_yr,ssp119,MIROC-ES2L,Model Subset,1.67103762104378
2556,pr,ts_min_yr,ssp119,MIROC6,All Models,2.011157785434463
2557,pr,ts_min_yr,ssp119,MIROC6,Model Subset,2.011157785434463
2558,pr,ts_min_yr,ssp119,MPI-ESM1-2-LR,All Models,0.8244181365078873
2559,pr,ts_min_yr,ssp119,MPI-ESM1-2-LR,Model Subset,0.8244181365078873
2560,pr,ts_min_yr,ssp119,MRI-ESM2-0,All Models,1.2327503229817722
2561,pr,ts_min_yr,ssp119,MRI-ESM2-0,Model Subset,1.2327503229817722
2562,pr,ts_min_yr,ssp119,UKESM1-0-LL,All Models,0.6526458947041647
2563,pr,ts_min_yr,ssp126,ACCESS-CM2,All Models,1.2877032689326313
2564,pr,ts_min_yr,ssp126,ACCESS-CM2,Model Subset,1.2877032689326313
2565,pr,ts_min_yr,ssp126,ACCESS-ESM1-5,All Models,1.9192255821699433
2566,pr,ts_min_yr,ssp126,ACCESS-ESM1-5,Model Subset,1.9192255821699433
2567,pr,ts_min_yr,ssp126,AWI-CM-1-1-MR,All Models,0.12901566005083964
2568,pr,ts_min_yr,ssp126,AWI-CM-1-1-MR,Model Subset,0.12901566005083964
2569,pr,ts_min_yr,ssp126,BCC-CSM2-MR,All Models,0.9386817221661801
2570,pr,ts_min_yr,ssp126,BCC-CSM2-MR,Model Subset,0.9386817221661801
2571,pr,ts_min_yr,ssp126,CAMS-CSM1-0,All Models,-1.4331161465688922
2572,pr,ts_min_yr,ssp126,CAMS-CSM1-0,Model Subset,-1.4331161465688922
2573,pr,ts_min_yr,ssp126,CAS-ESM2-0,All Models,3.3676077021993933
2574,pr,ts_min_yr,ssp126,CESM2,All Models,0.268617043546314
2575,pr,ts_min_yr,ssp126,CESM2-WACCM,All Models,-1.810336436402153
2576,pr,ts_min_yr,ssp126,CESM2-WACCM,Model Subset,-1.810336436402153
2577,pr,ts_min_yr,ssp126,CIESM,All Models,0.0
2578,pr,ts_min_yr,ssp126,CMCC-CM2-SR5,All Models,2.827778394252789
2579,pr,ts_min_yr,ssp126,CMCC-CM2-SR5,Model Subset,2.827778394252789
2580,pr,ts_min_yr,ssp126,CMCC-ESM2,All Models,2.745579139330445
2581,pr,ts_min_yr,ssp126,CMCC-ESM2,Model Subset,2.745579139330445
2582,pr,ts_min_yr,ssp126,CNRM-CM6-1,All Models,2.0795936556246915
2583,pr,ts_min_yr,ssp126,CNRM-CM6-1,Model Subset,2.0795936556246915
2584,pr,ts_min_yr,ssp126,CNRM-CM6-1-HR,All Models,3.669136158724328
2585,pr,ts_min_yr,ssp126,CNRM-CM6-1-HR,Model Subset,3.669136158724328
2586,pr,ts_min_yr,ssp126,CNRM-ESM2-1,All Models,1.2568911147303083
2587,pr,ts_min_yr,ssp126,CNRM-ESM2-1,Model Subset,1.2568911147303083
2588,pr,ts_min_yr,ssp126,CanESM5,All Models,3.643479112304391
2589,pr,ts_min_yr,ssp126,CanESM5-CanOE,All Models,3.464793363144537
2590,pr,ts_min_yr,ssp126,EC-Earth3,All Models,1.095403830333325
2591,pr,ts_min_yr,ssp126,EC-Earth3-Veg,All Models,1.1123714614104472
2592,pr,ts_min_yr,ssp126,EC-Earth3-Veg-LR,All Models,1.200866143202191
2593,pr,ts_min_yr,ssp126,FGOALS-f3-L,All Models,0.8447929788969049
2594,pr,ts_min_yr,ssp126,FGOALS-f3-L,Model Subset,0.8447929788969049
2595,pr,ts_min_yr,ssp126,FGOALS-g3,All Models,0.5942821072588487
2596,pr,ts_min_yr,ssp126,FGOALS-g3,Model Subset,0.5942821072588487
2597,pr,ts_min_yr,ssp126,FIO-ESM-2-0,All Models,0.6252279511255807
2598,pr,ts_min_yr,ssp126,GFDL-ESM4,All Models,1.6754386740026632
2599,pr,ts_min_yr,ssp126,GFDL-ESM4,Model Subset,1.6754386740026632
2600,pr,ts_min_yr,ssp126,GISS-E2-1-G,All Models,0.48795580938012506
2601,pr,ts_min_yr,ssp126,GISS-E2-1-G,Model Subset,0.48795580938012506
2602,pr,ts_min_yr,ssp126,GISS-E2-1-H,All Models,1.0246368725135397
2603,pr,ts_min_yr,ssp126,GISS-E2-1-H,Model Subset,1.0246368725135397
2604,pr,ts_min_yr,ssp126,GISS-E2-2-G,All Models,0.4651153796820182
2605,pr,ts_min_yr,ssp126,GISS-E2-2-G,Model Subset,0.4651153796820182
2606,pr,ts_min_yr,ssp126,HadGEM3-GC31-LL,All Models,-0.5737046170175688
2607,pr,ts_min_yr,ssp126,HadGEM3-GC31-MM,All Models,-0.676014246564776
2608,pr,ts_min_yr,ssp126,IITM-ESM,All Models,1.0087748840036141
2609,pr,ts_min_yr,ssp126,IITM-ESM,Model Subset,1.0087748840036141
2610,pr,ts_min_yr,ssp126,INM-CM4-8,All Models,2.058300241629553
2611,pr,ts_min_yr,ssp126,INM-CM4-8,Model Subset,2.058300241629553
2612,pr,ts_min_yr,ssp126,INM-CM5-0,All Models,1.8143063336556935
2613,pr,ts_min_yr,ssp126,INM-CM5-0,Model Subset,1.8143063336556935
2614,pr,ts_min_yr,ssp126,IPSL-CM5A2-INCA,All Models,2.0555371768729884
2615,pr,ts_min_yr,ssp126,IPSL-CM5A2-INCA,Model Subset,2.0555371768729884
2616,pr,ts_min_yr,ssp126,IPSL-CM6A-LR,All Models,0.7584474055691288
2617,pr,ts_min_yr,ssp126,KACE-1-0-G,All Models,1.1406100954739884
2618,pr,ts_min_yr,ssp126,KIOST-ESM,All Models,1.442486324637045
2619,pr,ts_min_yr,ssp126,MCM-UA-1-0,All Models,2.814124467480738
2620,pr,ts_min_yr,ssp126,MCM-UA-1-0,Model Subset,2.814124467480738
2621,pr,ts_min_yr,ssp126,MIROC-ES2L,All Models,2.1174707150938303
2622,pr,ts_min_yr,ssp126,MIROC-ES2L,Model Subset,2.1174707150938303
2623,pr,ts_min_yr,ssp126,MIROC6,All Models,2.242638475886835
2624,pr,ts_min_yr,ssp126,MIROC6,Model Subset,2.242638475886835
2625,pr,ts_min_yr,ssp126,MPI-ESM1-2-HR,All Models,-0.7711384638349443
2626,pr,ts_min_yr,ssp126,MPI-ESM1-2-HR,Model Subset,-0.7711384638349443
2627,pr,ts_min_yr,ssp126,MPI-ESM1-2-LR,All Models,0.5848958509558884
2628,pr,ts_min_yr,ssp126,MPI-ESM1-2-LR,Model Subset,0.5848958509558884
2629,pr,ts_min_yr,ssp126,MRI-ESM2-0,All Models,1.3825564278060654
2630,pr,ts_min_yr,ssp126,MRI-ESM2-0,Model Subset,1.3825564278060654
2631,pr,ts_min_yr,ssp126,NESM3,All Models,-0.2968035745091413
2632,pr,ts_min_yr,ssp126,NorESM2-LM,All Models,-0.06201645168813741
2633,pr,ts_min_yr,ssp126,NorESM2-LM,Model Subset,-0.06201645168813741
2634,pr,ts_min_yr,ssp126,NorESM2-MM,All Models,0.892894946064061
2635,pr,ts_min_yr,ssp126,NorESM2-MM,Model Subset,0.892894946064061
2636,pr,ts_min_yr,ssp126,TaiESM1,All Models,1.6525331752340975
2637,pr,ts_min_yr,ssp126,UKESM1-0-LL,All Models,-0.007700787563948097
2638,pr,ts_min_yr,ssp126,UKESM1-1-LL,All Models,0.038157057343298106
2639,pr,ts_min_yr,ssp245,ACCESS-CM2,All Models,0.24952926324404245
2640,pr,ts_min_yr,ssp245,ACCESS-CM2,Model Subset,0.24952926324404245
2641,pr,ts_min_yr,ssp245,ACCESS-ESM1-5,All Models,1.2330767719365099
2642,pr,ts_min_yr,ssp245,ACCESS-ESM1-5,Model Subset,1.2330767719365099
2643,pr,ts_min_yr,ssp245,AWI-CM-1-1-MR,All Models,-1.2274095362369764
2644,pr,ts_min_yr,ssp245,AWI-CM-1-1-MR,Model Subset,-1.2274095362369764
2645,pr,ts_min_yr,ssp245,BCC-CSM2-MR,All Models,1.5757984047532148
2646,pr,ts_min_yr,ssp245,BCC-CSM2-MR,Model Subset,1.5757984047532148
2647,pr,ts_min_yr,ssp245,CAMS-CSM1-0,All Models,0.2259275973795809
2648,pr,ts_min_yr,ssp245,CAMS-CSM1-0,Model Subset,0.2259275973795809
2649,pr,ts_min_yr,ssp245,CAS-ESM2-0,All Models,3.099304507048913
2650,pr,ts_min_yr,ssp245,CESM2,All Models,-1.5567401789851658
2651,pr,ts_min_yr,ssp245,CESM2-WACCM,All Models,-0.8883785802871245
2652,pr,ts_min_yr,ssp245,CESM2-WACCM,Model Subset,-0.8883785802871245
2653,pr,ts_min_yr,ssp245,CIESM,All Models,0.0
2654,pr,ts_min_yr,ssp245,CMCC-CM2-SR5,All Models,2.3762166401719043
2655,pr,ts_min_yr,ssp245,CMCC-CM2-SR5,Model Subset,2.3762166401719043
2656,pr,ts_min_yr,ssp245,CMCC-ESM2,All Models,2.6039276105708495
2657,pr,ts_min_yr,ssp245,CMCC-ESM2,Model Subset,2.6039276105708495
2658,pr,ts_min_yr,ssp245,CNRM-CM6-1,All Models,1.178574895942475
2659,pr,ts_min_yr,ssp245,CNRM-CM6-1,Model Subset,1.178574895942475
2660,pr,ts_min_yr,ssp245,CNRM-CM6-1-HR,All Models,3.117608164801325
2661,pr,ts_min_yr,ssp245,CNRM-CM6-1-HR,Model Subset,3.117608164801325
2662,pr,ts_min_yr,ssp245,CNRM-ESM2-1,All Models,1.1495478224563556
2663,pr,ts_min_yr,ssp245,CNRM-ESM2-1,Model Subset,1.1495478224563556
2664,pr,ts_min_yr,ssp245,CanESM5,All Models,2.5945372693122124
2665,pr,ts_min_yr,ssp245,CanESM5-CanOE,All Models,1.9660670315609536
2666,pr,ts_min_yr,ssp245,EC-Earth3,All Models,0.2639917846989164
2667,pr,ts_min_yr,ssp245,EC-Earth3-CC,All Models,0.3531581435668585
2668,pr,ts_min_yr,ssp245,EC-Earth3-Veg,All Models,0.33595729978507904
2669,pr,ts_min_yr,ssp245,EC-Earth3-Veg-LR,All Models,0.3019474428271991
2670,pr,ts_min_yr,ssp245,FGOALS-f3-L,All Models,-0.0597929495305749
2671,pr,ts_min_yr,ssp245,FGOALS-f3-L,Model Subset,-0.0597929495305749
2672,pr,ts_min_yr,ssp245,FGOALS-g3,All Models,0.9974790735123236
2673,pr,ts_min_yr,ssp245,FGOALS-g3,Model Subset,0.9974790735123236
2674,pr,ts_min_yr,ssp245,FIO-ESM-2-0,All Models,-1.678510269188095
2675,pr,ts_min_yr,ssp245,GFDL-CM4,All Models,1.1323931648189642
2676,pr,ts_min_yr,ssp245,GFDL-CM4,Model Subset,1.1323931648189642
2677,pr,ts_min_yr,ssp245,GFDL-ESM4,All Models,1.03395761124645
2678,pr,ts_min_yr,ssp245,GFDL-ESM4,Model Subset,1.03395761124645
2679,pr,ts_min_yr,ssp245,GISS-E2-1-G,All Models,-0.2848378402566851
2680,pr,ts_min_yr,ssp245,GISS-E2-1-G,Model Subset,-0.2848378402566851
2681,pr,ts_min_yr,ssp245,GISS-E2-1-H,All Models,-0.001141253433686984
2682,pr,ts_min_yr,ssp245,GISS-E2-1-H,Model Subset,-0.001141253433686984
2683,pr,ts_min_yr,ssp245,GISS-E2-2-G,All Models,0.4599146616281047
2684,pr,ts_min_yr,ssp245,GISS-E2-2-G,Model Subset,0.4599146616281047
2685,pr,ts_min_yr,ssp245,HadGEM3-GC31-LL,All Models,-1.7710295010091954
2686,pr,ts_min_yr,ssp245,IITM-ESM,All Models,0.5316024739658758
2687,pr,ts_min_yr,ssp245,IITM-ESM,Model Subset,0.5316024739658758
2688,pr,ts_min_yr,ssp245,INM-CM4-8,All Models,1.3600452728574766
2689,pr,ts_min_yr,ssp245,INM-CM4-8,Model Subset,1.3600452728574766
2690,pr,ts_min_yr,ssp245,INM-CM5-0,All Models,0.9718477682700382
2691,pr,ts_min_yr,ssp245,INM-CM5-0,Model Subset,0.9718477682700382
2692,pr,ts_min_yr,ssp245,IPSL-CM6A-LR,All Models,-0.007067286821964558
2693,pr,ts_min_yr,ssp245,KACE-1-0-G,All Models,-0.6220572272005569
2694,pr,ts_min_yr,ssp245,KIOST-ESM,All Models,1.423566276694885
2695,pr,ts_min_yr,ssp245,MCM-UA-1-0,All Models,2.1069710707626115
2696,pr,ts_min_yr,ssp245,MCM-UA-1-0,Model Subset,2.1069710707626115
2697,pr,ts_min_yr,ssp245,MIROC-ES2L,All Models,3.4270701691026915
2698,pr,ts_min_yr,ssp245,MIROC-ES2L,Model Subset,3.4270701691026915
2699,pr,ts_min_yr,ssp245,MIROC6,All Models,1.9258085746805165
2700,pr,ts_min_yr,ssp245,MIROC6,Model Subset,1.9258085746805165
2701,pr,ts_min_yr,ssp245,MPI-ESM1-2-HR,All Models,-1.9308140316151992
2702,pr,ts_min_yr,ssp245,MPI-ESM1-2-HR,Model Subset,-1.9308140316151992
2703,pr,ts_min_yr,ssp245,MPI-ESM1-2-LR,All Models,-0.12604418151526886
2704,pr,ts_min_yr,ssp245,MPI-ESM1-2-LR,Model Subset,-0.12604418151526886
2705,pr,ts_min_yr,ssp245,MRI-ESM2-0,All Models,-0.8316943467177964
2706,pr,ts_min_yr,ssp245,MRI-ESM2-0,Model Subset,-0.8316943467177964
2707,pr,ts_min_yr,ssp245,NESM3,All Models,-0.8550541909810221
2708,pr,ts_min_yr,ssp245,NorESM2-LM,All Models,-1.402957759423316
2709,pr,ts_min_yr,ssp245,NorESM2-LM,Model Subset,-1.402957759423316
2710,pr,ts_min_yr,ssp245,NorESM2-MM,All Models,-1.3738786734995614
2711,pr,ts_min_yr,ssp245,NorESM2-MM,Model Subset,-1.3738786734995614
2712,pr,ts_min_yr,ssp245,TaiESM1,All Models,0.37501903730948527
2713,pr,ts_min_yr,ssp245,UKESM1-0-LL,All Models,-1.956768210190674
2714,pr,ts_min_yr,ssp370,ACCESS-CM2,All Models,-2.343362686855613
2715,pr,ts_min_yr,ssp370,ACCESS-CM2,Model Subset,-2.343362686855613
2716,pr,ts_min_yr,ssp370,ACCESS-ESM1-5,All Models,-0.6278059027589791
2717,pr,ts_min_yr,ssp370,ACCESS-ESM1-5,Model Subset,-0.6278059027589791
2718,pr,ts_min_yr,ssp370,AWI-CM-1-1-MR,All Models,-2.1820437251952995
2719,pr,ts_min_yr,ssp370,AWI-CM-1-1-MR,Model Subset,-2.1820437251952995
2720,pr,ts_min_yr,ssp370,BCC-CSM2-MR,All Models,0.8866228063170212
2721,pr,ts_min_yr,ssp370,BCC-CSM2-MR,Model Subset,0.8866228063170212
2722,pr,ts_min_yr,ssp370,CAMS-CSM1-0,All Models,-0.9512380530045732
2723,pr,ts_min_yr,ssp370,CAMS-CSM1-0,Model Subset,-0.9512380530045732
2724,pr,ts_min_yr,ssp370,CAS-ESM2-0,All Models,1.428191420540415
2725,pr,ts_min_yr,ssp370,CESM2,All Models,-3.896604480080896
2726,pr,ts_min_yr,ssp370,CESM2-WACCM,All Models,-4.544056839751676
2727,pr,ts_min_yr,ssp370,CESM2-WACCM,Model Subset,-4.544056839751676
2728,pr,ts_min_yr,ssp370,CMCC-CM2-SR5,All Models,-1.1703768418470872
2729,pr,ts_min_yr,ssp370,CMCC-CM2-SR5,Model Subset,-1.1703768418470872
2730,pr,ts_min_yr,ssp370,CMCC-ESM2,All Models,0.286942673507923
2731,pr,ts_min_yr,ssp370,CMCC-ESM2,Model Subset,0.286942673507923
2732,pr,ts_min_yr,ssp370,CNRM-CM6-1,All Models,-0.5951326678966069
2733,pr,ts_min_yr,ssp370,CNRM-CM6-1,Model Subset,-0.5951326678966069
2734,pr,ts_min_yr,ssp370,CNRM-CM6-1-HR,All Models,2.2291358183415326
2735,pr,ts_min_yr,ssp370,CNRM-CM6-1-HR,Model Subset,2.2291358183415326
2736,pr,ts_min_yr,ssp370,CNRM-ESM2-1,All Models,0.18176466704245797
2737,pr,ts_min_yr,ssp370,CNRM-ESM2-1,Model Subset,0.18176466704245797
2738,pr,ts_min_yr,ssp370,CanESM5,All Models,0.11780783456480037
2739,pr,ts_min_yr,ssp370,CanESM5-CanOE,All Models,0.030305035581804418
2740,pr,ts_min_yr,ssp370,EC-Earth3,All Models,-1.3338403123961768
2741,pr,ts_min_yr,ssp370,EC-Earth3-AerChem,All Models,0.43981886960077077
2742,pr,ts_min_yr,ssp370,EC-Earth3-AerChem,Model Subset,0.43981886960077077
2743,pr,ts_min_yr,ssp370,EC-Earth3-Veg,All Models,-1.0869592484604595
2744,pr,ts_min_yr,ssp370,EC-Earth3-Veg-LR,All Models,-0.8261582453444447
2745,pr,ts_min_yr,ssp370,FGOALS-f3-L,All Models,0.11358733568818025
2746,pr,ts_min_yr,ssp370,FGOALS-f3-L,Model Subset,0.11358733568818025
2747,pr,ts_min_yr,ssp370,FGOALS-g3,All Models,1.8850344068593898
2748,pr,ts_min_yr,ssp370,FGOALS-g3,Model Subset,1.8850344068593898
2749,pr,ts_min_yr,ssp370,GFDL-ESM4,All Models,-1.436808317517233
2750,pr,ts_min_yr,ssp370,GFDL-ESM4,Model Subset,-1.436808317517233
2751,pr,ts_min_yr,ssp370,GISS-E2-1-G,All Models,-2.4427601172055518
2752,pr,ts_min_yr,ssp370,GISS-E2-1-G,Model Subset,-2.4427601172055518
2753,pr,ts_min_yr,ssp370,GISS-E2-1-H,All Models,-2.715801373824675
2754,pr,ts_min_yr,ssp370,GISS-E2-1-H,Model Subset,-2.715801373824675
2755,pr,ts_min_yr,ssp370,GISS-E2-2-G,All Models,0.3799998026549929
2756,pr,ts_min_yr,ssp370,GISS-E2-2-G,Model Subset,0.3799998026549929
2757,pr,ts_min_yr,ssp370,IITM-ESM,All Models,1.1652800053293078
2758,pr,ts_min_yr,ssp370,IITM-ESM,Model Subset,1.1652800053293078
2759,pr,ts_min_yr,ssp370,INM-CM4-8,All Models,1.6022426004333852
2760,pr,ts_min_yr,ssp370,INM-CM4-8,Model Subset,1.6022426004333852
2761,pr,ts_min_yr,ssp370,INM-CM5-0,All Models,1.0265137720382285
2762,pr,ts_min_yr,ssp370,INM-CM5-0,Model Subset,1.0265137720382285
2763,pr,ts_min_yr,ssp370,IPSL-CM5A2-INCA,All Models,2.1371076488914866
2764,pr,ts_min_yr,ssp370,IPSL-CM5A2-INCA,Model Subset,2.1371076488914866
2765,pr,ts_min_yr,ssp370,IPSL-CM6A-LR,All Models,-2.733066328885627
2766,pr,ts_min_yr,ssp370,KACE-1-0-G,All Models,-3.7080680682145015
2767,pr,ts_min_yr,ssp370,MCM-UA-1-0,All Models,3.249814356849626
2768,pr,ts_min_yr,ssp370,MCM-UA-1-0,Model Subset,3.249814356849626
2769,pr,ts_min_yr,ssp370,MIROC-ES2L,All Models,3.7136444473346586
2770,pr,ts_min_yr,ssp370,MIROC-ES2L,Model Subset,3.7136444473346586
2771,pr,ts_min_yr,ssp370,MIROC6,All Models,0.1613386185444341
2772,pr,ts_min_yr,ssp370,MIROC6,Model Subset,0.1613386185444341
2773,pr,ts_min_yr,ssp370,MPI-ESM1-2-HR,All Models,-3.2160438060104326
2774,pr,ts_min_yr,ssp370,MPI-ESM1-2-HR,Model Subset,-3.2160438060104326
2775,pr,ts_min_yr,ssp370,MPI-ESM1-2-LR,All Models,-0.7519467899607406
2776,pr,ts_min_yr,ssp370,MPI-ESM1-2-LR,Model Subset,-0.7519467899607406
2777,pr,ts_min_yr,ssp370,MRI-ESM2-0,All Models,-3.3247326071928995
2778,pr,ts_min_yr,ssp370,MRI-ESM2-0,Model Subset,-3.3247326071928995
2779,pr,ts_min_yr,ssp370,NorESM2-LM,All Models,-3.908051542722461
2780,pr,ts_min_yr,ssp370,NorESM2-LM,Model Subset,-3.908051542722461
2781,pr,ts_min_yr,ssp370,NorESM2-MM,All Models,-3.0250159053096013
2782,pr,ts_min_yr,ssp370,NorESM2-MM,Model Subset,-3.0250159053096013
2783,pr,ts_min_yr,ssp370,TaiESM1,All Models,-1.2786976517121502
2784,pr,ts_min_yr,ssp370,UKESM1-0-LL,All Models,-5.160871814247187
2785,pr,ts_min_yr,ssp370,UKESM1-1-LL,All Models,-4.268700037917043
2786,pr,ts_min_yr,ssp434,CNRM-ESM2-1,All Models,1.1689044068972834
2787,pr,ts_min_yr,ssp434,CNRM-ESM2-1,Model Subset,1.1689044068972834
2788,pr,ts_min_yr,ssp434,CanESM5,All Models,1.8054827352899991
2789,pr,ts_min_yr,ssp434,EC-Earth3,All Models,-0.0121196433534152
2790,pr,ts_min_yr,ssp434,FGOALS-g3,All Models,1.2735286217821908
2791,pr,ts_min_yr,ssp434,FGOALS-g3,Model Subset,1.2735286217821908
2792,pr,ts_min_yr,ssp434,GISS-E2-1-G,All Models,-0.8236076538584172
2793,pr,ts_min_yr,ssp434,GISS-E2-1-G,Model Subset,-0.8236076538584172
2794,pr,ts_min_yr,ssp434,GISS-E2-1-H,All Models,0.007231903502571413
2795,pr,ts_min_yr,ssp434,GISS-E2-1-H,Model Subset,0.007231903502571413
2796,pr,ts_min_yr,ssp434,IPSL-CM6A-LR,All Models,-0.8355239488439707
2797,pr,ts_min_yr,ssp434,MIROC6,All Models,2.3900235674947083
2798,pr,ts_min_yr,ssp434,MIROC6,Model Subset,2.3900235674947083
2799,pr,ts_min_yr,ssp434,MRI-ESM2-0,All Models,-0.6799387254120006
2800,pr,ts_min_yr,ssp434,MRI-ESM2-0,Model Subset,-0.6799387254120006
2801,pr,ts_min_yr,ssp434,UKESM1-0-LL,All Models,-1.3514814537035136
2802,pr,ts_min_yr,ssp460,CNRM-ESM2-1,All Models,-0.004423357241506665
2803,pr,ts_min_yr,ssp460,CNRM-ESM2-1,Model Subset,-0.004423357241506665
2804,pr,ts_min_yr,ssp460,CanESM5,All Models,1.8572699347733135
2805,pr,ts_min_yr,ssp460,EC-Earth3,All Models,-0.9355406205092578
2806,pr,ts_min_yr,ssp460,FGOALS-g3,All Models,1.046994791557168
2807,pr,ts_min_yr,ssp460,FGOALS-g3,Model Subset,1.046994791557168
2808,pr,ts_min_yr,ssp460,GISS-E2-1-G,All Models,-1.3716681387566467
2809,pr,ts_min_yr,ssp460,GISS-E2-1-G,Model Subset,-1.3716681387566467
2810,pr,ts_min_yr,ssp460,GISS-E2-1-H,All Models,-0.026361648047526387
2811,pr,ts_min_yr,ssp460,GISS-E2-1-H,Model Subset,-0.026361648047526387
2812,pr,ts_min_yr,ssp460,IPSL-CM6A-LR,All Models,-0.5587379071728691
2813,pr,ts_min_yr,ssp460,MIROC6,All Models,0.7370097092513106
2814,pr,ts_min_yr,ssp460,MIROC6,Model Subset,0.7370097092513106
2815,pr,ts_min_yr,ssp460,MRI-ESM2-0,All Models,-2.5284157965277245
2816,pr,ts_min_yr,ssp460,MRI-ESM2-0,Model Subset,-2.5284157965277245
2817,pr,ts_min_yr,ssp585,ACCESS-CM2,All Models,-2.6656386521169253
2818,pr,ts_min_yr,ssp585,ACCESS-CM2,Model Subset,-2.6656386521169253
2819,pr,ts_min_yr,ssp585,ACCESS-ESM1-5,All Models,-0.7217800967884216
2820,pr,ts_min_yr,ssp585,ACCESS-ESM1-5,Model Subset,-0.7217800967884216
2821,pr,ts_min_yr,ssp585,AWI-CM-1-1-MR,All Models,-1.3107412716269522
2822,pr,ts_min_yr,ssp585,AWI-CM-1-1-MR,Model Subset,-1.3107412716269522
2823,pr,ts_min_yr,ssp585,BCC-CSM2-MR,All Models,2.3101788187819636
2824,pr,ts_min_yr,ssp585,BCC-CSM2-MR,Model Subset,2.3101788187819636
2825,pr,ts_min_yr,ssp585,CAMS-CSM1-0,All Models,0.17513882565408778
2826,pr,ts_min_yr,ssp585,CAMS-CSM1-0,Model Subset,0.17513882565408778
2827,pr,ts_min_yr,ssp585,CAS-ESM2-0,All Models,3.898623076631452
2828,pr,ts_min_yr,ssp585,CESM2,All Models,-4.332833364453634
2829,pr,ts_min_yr,ssp585,CESM2-WACCM,All Models,-4.870709448532168
2830,pr,ts_min_yr,ssp585,CESM2-WACCM,Model Subset,-4.870709448532168
2831,pr,ts_min_yr,ssp585,CIESM,All Models,0.0
2832,pr,ts_min_yr,ssp585,CMCC-CM2-SR5,All Models,-0.9292104923135156
2833,pr,ts_min_yr,ssp585,CMCC-CM2-SR5,Model Subset,-0.9292104923135156
2834,pr,ts_min_yr,ssp585,CMCC-ESM2,All Models,-0.24144647655468532
2835,pr,ts_min_yr,ssp585,CMCC-ESM2,Model Subset,-0.24144647655468532
2836,pr,ts_min_yr,ssp585,CNRM-CM6-1,All Models,-0.7419429957584214
2837,pr,ts_min_yr,ssp585,CNRM-CM6-1,Model Subset,-0.7419429957584214
2838,pr,ts_min_yr,ssp585,CNRM-CM6-1-HR,All Models,1.5141300872888763
2839,pr,ts_min_yr,ssp585,CNRM-CM6-1-HR,Model Subset,1.5141300872888763
2840,pr,ts_min_yr,ssp585,CNRM-ESM2-1,All Models,-0.953231365626678
2841,pr,ts_min_yr,ssp585,CNRM-ESM2-1,Model Subset,-0.953231365626678
2842,pr,ts_min_yr,ssp585,CanESM5,All Models,0.734109301099906
2843,pr,ts_min_yr,ssp585,CanESM5-CanOE,All Models,1.133726469531254
2844,pr,ts_min_yr,ssp585,E3SM-1-0,All Models,0.6736709193616974
2845,pr,ts_min_yr,ssp585,E3SM-1-1,All Models,-1.2178561416736784
2846,pr,ts_min_yr,ssp585,E3SM-1-1-ECA,All Models,0.9778534302792394
2847,pr,ts_min_yr,ssp585,EC-Earth3,All Models,-1.5916656825989435
2848,pr,ts_min_yr,ssp585,EC-Earth3-CC,All Models,-0.8222940567070225
2849,pr,ts_min_yr,ssp585,EC-Earth3-Veg,All Models,-1.2946613972535772
2850,pr,ts_min_yr,ssp585,EC-Earth3-Veg-LR,All Models,-1.3805295058223521
2851,pr,ts_min_yr,ssp585,FGOALS-f3-L,All Models,-0.655999877013187
2852,pr,ts_min_yr,ssp585,FGOALS-f3-L,Model Subset,-0.655999877013187
2853,pr,ts_min_yr,ssp585,FGOALS-g3,All Models,2.6585620788338957
2854,pr,ts_min_yr,ssp585,FGOALS-g3,Model Subset,2.6585620788338957
2855,pr,ts_min_yr,ssp585,FIO-ESM-2-0,All Models,-2.165008238185962
2856,pr,ts_min_yr,ssp585,GFDL-CM4,All Models,0.02571097506653075
2857,pr,ts_min_yr,ssp585,GFDL-CM4,Model Subset,0.02571097506653075
2858,pr,ts_min_yr,ssp585,GFDL-ESM4,All Models,-1.2786162677538044
2859,pr,ts_min_yr,ssp585,GFDL-ESM4,Model Subset,-1.2786162677538044
2860,pr,ts_min_yr,ssp585,GISS-E2-1-G,All Models,-1.872650520511698
2861,pr,ts_min_yr,ssp585,GISS-E2-1-G,Model Subset,-1.872650520511698
2862,pr,ts_min_yr,ssp585,GISS-E2-1-H,All Models,-2.198920225349113
2863,pr,ts_min_yr,ssp585,GISS-E2-1-H,Model Subset,-2.198920225349113
2864,pr,ts_min_yr,ssp585,GISS-E2-2-G,All Models,-0.05673845177969383
2865,pr,ts_min_yr,ssp585,GISS-E2-2-G,Model Subset,-0.05673845177969383
2866,pr,ts_min_yr,ssp585,HadGEM3-GC31-LL,All Models,-6.059506780569762
2867,pr,ts_min_yr,ssp585,HadGEM3-GC31-MM,All Models,-5.317888550783735
2868,pr,ts_min_yr,ssp585,IITM-ESM,All Models,0.3312425800165215
2869,pr,ts_min_yr,ssp585,IITM-ESM,Model Subset,0.3312425800165215
2870,pr,ts_min_yr,ssp585,INM-CM4-8,All Models,3.0090486805239465
2871,pr,ts_min_yr,ssp585,INM-CM4-8,Model Subset,3.0090486805239465
2872,pr,ts_min_yr,ssp585,INM-CM5-0,All Models,2.329809562259314
2873,pr,ts_min_yr,ssp585,INM-CM5-0,Model Subset,2.329809562259314
2874,pr,ts_min_yr,ssp585,IPSL-CM6A-LR,All Models,-3.448387335082387
